URL,Status
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png,200
https://www.nytimes.com/vi-assets/static-assets/recirculation-a5a994a5c0241b06751a.js,200
https://www.nytimes.com/2024/02/17/business/economy/the-great-compression.html,200
https://www.nytimes.com/interactive/2023/08/14/us/politics/trump-georgia-indictment-key-players.html,200
https://www.nytimes.com/2023/12/14/movies/the-zone-of-interest-review.html,200
https://www.nytimes.com/2024/02/16/world/europe/aleksei-navalny-career-russia.html,200
https://www.nytimes.com/vi-assets/static-assets/siteIndexContent-dea3f15ffe154ed19376.js,200
https://www.nytimes.com/interactive/2023/01/03/opinion/law-enforcement-focus-group.html,200
https://www.nytimes.com/2019/07/29/world/europe/navalny-poison-russia.html,200
https://www.nytimes.com/2023/10/19/movies/killers-of-the-flower-moon-review-martin-scorsese.html,200
https://www.nytimes.com/2023/07/18/us/politics/michigan-attorney-general-charges-false-electors.html,200
https://www.nytimes.com/vi-assets/static-assets/global-f449cfd9976ad673ef2b7ab5098b85be.css,200
https://www.nytimes.com/interactive/2024/02/06/us/elections/results-nevada-republican-primary.html,200
https://www.nytimes.com/2024/02/18/opinion/king-charles-british-health.html,200
https://www.nytimes.com/2023/04/17/us/ralph-yarl-kansas-city-shooting.html,200
https://www.nytimes.com/2023/10/12/movies/anatomy-of-a-fall-review.html,200
https://www.nytimes.com/2019/10/09/world/europe/navalny-russia-foreign.html,200
https://www.nytimes.com/2024/02/18/us/california-storm-rain-weather-forecast.html,200
https://www.nytimes.com/interactive/2022/11/15/opinion/voter-reactions-midterm-elections.html,200
https://www.nytimes.com/2021/01/19/world/europe/navalny-putin.html,200
https://www.nytimes.com/2024/02/11/movies/christopher-nolan-wins-dga-award.html,200
https://www.nytimes.com/2023/04/20/us/wrong-house-shootings-guns.html,200
https://www.nytimes.com/interactive/2024/02/13/climate/flooding-sea-levels-groundwater.html,200
https://www.nytimes.com/2024/02/02/us/politics/trump-trial-election-date-delay.html,200
https://www.nytimes.com/2024/02/15/world/americas/belize-guatemala-border-dispute.html,200
https://www.nytimes.com/2023/04/18/nyregion/kaylin-gillis-ny-shooting.html,200
https://www.nytimes.com/2024/01/23/movies/2024-oscar-nominees-list.html,200
https://www.nytimes.com/2018/03/13/world/europe/uk-russia-spy-poisoning.html,200
https://www.nytimes.com/2024/02/18/world/europe/navalny-putin-russia-legacy.html,200
https://www.nytimes.com/interactive/2023/01/25/opinion/high-school-seniors-college-focus-group.html,200
https://www.nytimes.com/2018/09/05/world/europe/russia-uk-novichok-skripal.html,200
https://www.nytimes.com/2023/10/26/movies/the-holdovers-review-alexander-payne.html,200
https://www.nytimes.com/vi-assets/static-assets/opinion-46cd88591931f79ee622.js,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/doug-burgum-republican-candidates-2024-issues.html,200
https://www.nytimes.com/2022/06/24/arts/music/playlist-beyonce-taylor-swift.html,200
https://www.nytimes.com/2021/01/09/us/politics/michigan-state-capitol.html,200
https://www.nytimes.com/2023/07/19/movies/oppenheimer-review-christopher-nolan.html,200
https://www.nytimes.com/es/2024/02/16/espanol/aleksei-navalny.html,200
https://www.nytimes.com/interactive/2023/10/07/world/middleeast/israel-gaza-maps.html,200
https://www.nytimes.com/2024/02/17/world/europe/why-navalny-returned-to-russia.html,200
https://www.nytimes.com/2021/12/16/movies/spider-man-no-way-home-review.html,200
https://www.nytimes.com/2023/01/20/business/economy/economic-statistics-climate-nature.html,200
https://www.nytimes.com/1996/04/02/us/dole-s-ideal-vacation-doing-nothing-or-close-to-it.html,200
https://www.nytimes.com/2021/03/14/arts/music/beyonce-megan-thee-stallion-grammys.html,200
https://www.nytimes.com/interactive/2023/12/18/us/politics/republican-candidates-2024-health-care.html,200
https://www.nytimes.com/2024/01/30/arts/television/feud-capote-vs-the-swans.html,200
https://www.nytimes.com/2024/02/08/dining/i-can-cook-myself-cauliflowers.html,200
https://www.nytimes.com/2023/05/26/us/politics/desantis-trump-crime-covid.html,200
https://www.nytimes.com/vi-assets/static-assets/main-1ae925d873842dc05e23.js,200
https://www.nytimes.com/2022/09/14/us/politics/bolduc-morse-new-hampshire-senate.html,200
https://www.nytimes.com/2023/06/01/movies/spider-man-across-the-spider-verse-influences.html,200
https://www.nytimes.com/2024/02/12/business/media/bob-edwards-dead.html,200
https://www.nytimes.com/2024/01/26/style/calista-flockhart-ally-mcbeal-feud.html,200
https://www.nytimes.com/interactive/2023/10/17/us/politics/republican-candidates-2024-crime.html,200
https://www.nytimes.com/2022/06/16/arts/music/beyonce-renaissance-new-album.html,200
https://www.nytimes.com/2024/01/26/nyregion/truman-capote-feud-swans-fx.html,200
https://www.nytimes.com/vi-assets/static-assets/newsletterRecirculation-bf503c71227e123bdb22.js,200
https://www.nytimes.com/2024/02/18/us/politics/biden-trump-presidential-rankings.html,200
https://www.nytimes.com/2023/02/20/us/politics/chris-sununu-republican-president-2024.html,200
https://www.nytimes.com/2018/12/12/movies/spider-man-into-the-spider-verse-review.html,200
https://www.nytimes.com/interactive/2022/us/fire-tracker-maps.html,200
https://www.nytimes.com/article/trump-documents-investigation-timeline.html,200
https://www.nytimes.com/2016/11/21/fashion/black-and-white-ball-anniversary-truman-capote.html,200
https://www.nytimes.com/2018/06/17/arts/music/beyonce-jay-z-the-carters-everything-is-love-review.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/chris-christie-republican-candidates-2024-issues.html,200
https://www.nytimes.com/2022/07/27/arts/music/beyonce-renaissance-rollout.html,200
